Kingdom,Higher.taxonomic.group,Order,Family,Genus,species,Sexual.System,Karyotype,notes..Karyotype,Genotypic,Haplodiploidy,notes..Haplodiploidy,Predicted.ploidy,Chromosome.number..female..2N,notes..Chromosome.number..female..2N,Chromosome.number..male..2N,notes..Chromosome.number..male..2N,notes..comments,entry.name,cite.key
Animal,Arthropoda,Diptera,Chironomidae,Glyptotendipes,polytomus,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Glyptotendipes,sp,,,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Glyptotendipes,sp,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Glyptotendipes,barbipes,,homomorphic,,,,,,8,,8,,,Bachtrog,wolf1941chromosomen
Animal,Arthropoda,Diptera,Chironomidae,Limnophyes,vestitus,parthenogenetic,,,,,,,NA,,NA,,,Blackmon,edward1968some
Animal,Arthropoda,Diptera,Chironomidae,Lundstroemia,parthenogenetica,parthenogenetic,,,,,,,NA,,NA,,,Blackmon,edward1968some
Animal,Arthropoda,Diptera,Chironomidae,Micropsectra,praecox,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Microtendipes,pedellus,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Sergentia,profundorum,,,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Chironomidae,Stictochironomus,histrio,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,albopictus,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,canadensis,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,japonicus,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,koreicus,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,togoi,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Aedes,triseriatus,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Anopheles,agrgyritarsus,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,albimanus,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,aquasalis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,aztecus,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,claviger,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,darlingi,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,freeborni,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,gambiae ,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,maculipennis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,noroestensis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,occidentalis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,pseudopunctipennis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,punctipennis,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,quadrimaculatus,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,stephensi,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,strodei,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,strodei,,XY,large X,male heterogametic,,,,6,,6,,,Bachtrog,kitzmiller1963mosquito
Animal,Arthropoda,Diptera,Culicidae,Anopheles,punctipennis,,XY,,male heterogametic,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Anopheles,sp,,XY,,male heterogametic,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Armigeres,obturbans,,,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Chaoborus,plumicornis,,,,,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Corethra,plumicornis,,,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,hayashii,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,pipiens,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,spicalis,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,tarsalis,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,territans,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,tritaeniorhynchus,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Culex,pipiens,,,,,,,,12,,12,,,Bachtrog,metz1916chromosome
Animal,Arthropoda,Diptera,Culicidae,Lutzia,fuscana,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Mochlonyx,sp,,XY,,male heterogametic,,,,8,,8,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Culicidae,Theobaldia,incidens,,homomorphic,,,,,,6,,6,,,Bachtrog,makino1951atlas
Animal,Arthropoda,Diptera,Cuterebridae,Cuterebra,emasculator,,XY,heterochromatic sex chrosmall sex chromosome,male heterogametic,,,,12,,12,,,Bachtrog,boyes1964somatic
Animal,Arthropoda,Diptera,Cuterebridae,Cuterebra ,emasculator ,,XY,,male heterogametic,,,,12,,12,,,Bachtrog,jank1967
Animal,Arthropoda,Diptera,Cylindrotomidae,Phalacrocera,replicata,,XY,"heterochromatic sex chormosome, large",male heterogametic,,,,10,,10,,,Bachtrog,wolf1941chromosomen
Animal,Arthropoda,Diptera,Diopsidae,Sphyracephala ,brevicornis,,XY,small sex chromosome,male heterogametic,,,,10,,10,,,Bachtrog,jank1967
Animal,Arthropoda,Diptera,Drosophilidae,Acletoxenus,formosus,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Cacoxenus,indagator,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,aldrichi,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,amoena,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,costata,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,coxata,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,procnemis,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Chymomyza,wirthii,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Cladochaeta,nebulosa,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Dettopsomyia,nigrovittata,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,birchii,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,baimai1969karyotype
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,kikkawai,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,baimai1980karyotype
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,kikkawai,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,baimai1980karyotype
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,acanthoptera,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,acutilabella,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,adiastola,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,adunca,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,afer,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,affinidisjuncta,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,affinis,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,aglaia,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,agumbensis,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,albirostis,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,alboralis,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,aldrichi,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,algonquin,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,alpina,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,alsophila,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,altiplanica,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,ambigua,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,americana,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,americana texana,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,amplilobus,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,ananassae,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,anceps,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,andamensis,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,andina,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,angularis,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,angustibucca,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,annulimana,gonochorous,XO,,male heterogametic,,,,10,,5,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,annulipes,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,annulipes,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,anomalipes,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,anomelani,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,anoplastoma,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,antillea,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,aracea,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,araicas,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arapuan,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,ararama,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arassari,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,araucana,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arauna,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arawakana,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arawakana kittensis,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,arcuata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,asper,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,assita,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,atalia,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,athabasca,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,athabasca,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,atrata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,atrimentum,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,atripex,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,atroscutellata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,attigua,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,auraria,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,aureata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,austrosaltans,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,azteca,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,baimaii,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,baimaii,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bakoue,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,balioptera,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bandeirantorum,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,barbarae,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,barbarae,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,basimacula,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,basisetae,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bedicheki,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,belladunni,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,biarmipes,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,biauraria,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bicornuta,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bifasciata,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bifurca,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bipectinata,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bipunctata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,biseriata,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bizonata,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,blumelae,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bocainensis,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bocainoides,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bochi,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bocqueti,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,borborema,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,borealis,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bostrycha,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,brachynephros,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,brevicarinata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,briegeri,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,brncici,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bromeliae,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bromelioides,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,brooksae,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,bryani,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,busckii,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,buzzatii,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,californica,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,calloptera,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,calloptera,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,camargoi,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,camargoi,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,camaronensis,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,canalinea,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,canaliniodes,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cancellata,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,caponei,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,capricorni,gonochorous,XY,,male heterogametic,,,,6,,6,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,carbonaria,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,carcinophila,gonochorous,XY,,male heterogametic,,,,10,,10,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cardini,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cardini,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cardiniodes,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,caribiana,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,carsoni,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,castanea,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,chaetopeza,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,chamundiensis,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cheda,gonochorous,XY,,male heterogametic,,,,8,,8,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,ciliaticrus,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
Animal,Arthropoda,Diptera,Drosophilidae,Drosophila,cilifemorata,gonochorous,XY,,male heterogametic,,,,12,,12,,,Blackmon,clayton1986overview
