generation,rank_1,rank_2,swapAccepted
4292000,2,3,0
4293000,2,3,0
4294000,1,3,0
4295000,2,3,0
4296000,1,3,0
4297000,2,3,0
4298000,1,2,1
4299000,3,4,1
4300000,2,4,0
4301000,2,3,0
4302000,1,4,0
4303000,1,2,0
4304000,1,2,1
4305000,1,4,0
4306000,1,2,0
4307000,2,3,0
4308000,1,3,0
4309000,1,2,1
4310000,2,4,0
4311000,2,3,0
4312000,1,3,0
4313000,2,3,0
4314000,1,4,0
4315000,1,2,0
4316000,1,4,0
4317000,1,4,0
4318000,1,3,0
4319000,1,4,0
4320000,2,3,0
4321000,1,4,0
4322000,1,4,0
4323000,2,3,1
4324000,2,3,1
4325000,1,3,0
4326000,1,4,0
4327000,1,2,1
4328000,1,3,0
4329000,2,4,0
4330000,2,4,0
4331000,3,4,0
4332000,1,4,0
4333000,2,3,0
4334000,2,4,0
4335000,3,4,0
4336000,1,2,1
4337000,2,4,0
4338000,2,4,0
4339000,1,2,1
4340000,1,3,0
4341000,1,2,1
4342000,1,4,0
4343000,1,2,0
4344000,2,4,0
4345000,1,2,0
4346000,1,2,0
4347000,3,4,0
4348000,1,4,0
4349000,1,4,0
4350000,1,3,0
4351000,3,4,0
4352000,2,4,0
4353000,2,3,0
4354000,2,4,0
4355000,1,2,0
4356000,1,2,0
4357000,2,3,1
4358000,1,3,0
4359000,1,3,0
4360000,2,4,0
4361000,1,3,0
4362000,2,4,0
4363000,2,3,0
4364000,2,3,0
4365000,2,4,0
4366000,1,2,0
4367000,2,4,0
4368000,2,3,0
4369000,1,3,0
4370000,1,4,0
4371000,2,3,1
4372000,1,2,0
4373000,2,4,1
4374000,2,4,0
4375000,3,4,1
4376000,3,4,0
4377000,3,4,0
4378000,1,2,0
4379000,1,3,0
4380000,3,4,1
4381000,1,3,0
4382000,1,4,0
4383000,2,4,0
4384000,1,2,0
4385000,3,4,1
4386000,2,4,0
4387000,2,3,0
4388000,3,4,0
4389000,1,2,0
4390000,1,3,0
4391000,2,3,0
4392000,1,4,0
4393000,1,4,0
4394000,2,4,0
4395000,1,2,0
4396000,1,2,0
4397000,1,2,1
4398000,1,3,0
4399000,1,4,0
4400000,2,3,0
4401000,2,3,0
4402000,3,4,0
4403000,1,4,0
4404000,1,4,0
4405000,2,4,0
4406000,1,4,0
4407000,2,4,0
4408000,1,2,1
4409000,1,2,0
4410000,2,3,0
4411000,1,3,0
4412000,3,4,1
4413000,2,3,0
4414000,1,4,0
4415000,2,4,0
4416000,1,4,0
4417000,1,2,0
4418000,1,3,0
4419000,2,3,0
4420000,1,2,0
4421000,2,4,0
4422000,1,2,1
4423000,1,2,1
4424000,1,2,1
4425000,1,2,0
4426000,1,3,0
4427000,3,4,0
4428000,3,4,0
4429000,1,3,0
4430000,1,3,0
4431000,1,3,0
4432000,2,3,1
4433000,1,4,0
4434000,2,3,1
4435000,2,4,0
4436000,2,4,0
4437000,1,2,0
4438000,3,4,0
4439000,2,3,0
4440000,2,3,0
4441000,1,2,0
4442000,1,2,1
4443000,3,4,0
4444000,1,4,0
4445000,1,4,0
4446000,1,3,0
4447000,1,2,1
4448000,1,2,1
4449000,1,2,1
4450000,1,3,0
4451000,3,4,1
4452000,1,3,0
4453000,2,3,0
4454000,1,3,0
4455000,3,4,1
4456000,1,2,1
4457000,3,4,0
4458000,1,2,0
4459000,3,4,0
4460000,2,4,0
4461000,1,4,0
4462000,2,4,0
4463000,1,2,0
4464000,3,4,0
4465000,2,3,1
4466000,1,3,0
4467000,1,2,0
4468000,1,2,0
4469000,2,4,0
4470000,2,4,0
4471000,1,4,0
4472000,3,4,0
4473000,2,3,1
4474000,3,4,0
4475000,1,2,0
4476000,2,4,0
4477000,1,3,0
4478000,1,3,0
4479000,2,4,0
4480000,1,4,0
4481000,1,4,0
4482000,3,4,0
4483000,2,3,0
4484000,1,3,0
4485000,2,4,0
4486000,2,3,0
4487000,1,2,1
4488000,2,4,0
4489000,1,4,0
4490000,1,4,0
4491000,2,3,1
4492000,2,4,0
4493000,1,4,0
4494000,1,3,0
4495000,1,3,0
4496000,2,3,0
4497000,2,4,0
4498000,1,3,0
4499000,1,3,0
4500000,2,3,0
4501000,1,2,1
4502000,2,4,0
4503000,3,4,1
4504000,1,4,0
4505000,2,4,0
4506000,3,4,1
4507000,1,3,0
4508000,1,3,0
4509000,2,4,0
4510000,1,2,0
4511000,2,4,0
4512000,1,4,0
4513000,1,2,1
4514000,2,4,0
4515000,3,4,0
4516000,1,2,1
4517000,2,4,0
4518000,2,3,0
4519000,2,3,0
4520000,1,3,0
4521000,2,3,1
4522000,1,2,0
4523000,1,2,1
4524000,1,2,1
4525000,2,3,0
4526000,1,3,1
4527000,1,4,0
4528000,3,4,0
4529000,1,4,0
4530000,2,3,1
4531000,1,4,0
4532000,1,2,1
4533000,1,3,0
4534000,3,4,0
4535000,1,2,1
4536000,3,4,0
4537000,3,4,0
4538000,1,4,0
4539000,2,4,0
4540000,1,2,1
4541000,1,3,0
4542000,1,2,0
4543000,1,4,0
4544000,1,3,0
4545000,2,3,1
4546000,3,4,0
4547000,3,4,0
4548000,1,3,0
4549000,1,4,0
4550000,1,3,0
4551000,2,4,0
4552000,1,2,0
4553000,1,4,0
4554000,1,2,0
4555000,1,3,0
4556000,1,4,0
4557000,1,4,0
4558000,1,2,0
4559000,3,4,0
4560000,2,3,0
4561000,3,4,0
4562000,2,4,0
4563000,2,3,0
4564000,1,4,0
4565000,1,3,0
4566000,1,3,0
4567000,3,4,0
4568000,1,3,0
4569000,1,3,0
4570000,1,2,0
4571000,1,4,0
4572000,2,4,0
4573000,1,4,0
4574000,3,4,0
4575000,1,2,1
4576000,3,4,0
4577000,1,2,1
4578000,1,3,0
4579000,1,4,0
4580000,2,4,0
4581000,1,2,1
4582000,1,2,0
4583000,3,4,0
4584000,1,3,0
4585000,1,4,0
4586000,2,3,0
4587000,1,4,0
4588000,3,4,0
4589000,2,4,0
4590000,3,4,0
4591000,1,2,1
4592000,1,2,1
4593000,1,3,0
4594000,2,3,0
4595000,3,4,0
4596000,2,4,0
4597000,3,4,0
4598000,3,4,0
4599000,1,2,0
4600000,2,3,0
4601000,1,4,0
4602000,1,2,1
4603000,1,3,0
4604000,1,2,1
4605000,1,2,1
4606000,2,3,0
4607000,2,3,0
4608000,1,3,0
4609000,1,2,1
4610000,2,3,0
4611000,2,4,0
4612000,3,4,0
4613000,2,3,1
4614000,1,3,0
4615000,2,3,1
4616000,1,3,0
4617000,2,4,0
4618000,1,2,1
4619000,1,4,0
4620000,1,2,1
4621000,1,2,1
4622000,1,4,0
4623000,2,3,1
4624000,1,3,0
4625000,1,3,0
4626000,3,4,0
4627000,2,4,0
4628000,3,4,0
4629000,2,4,0
4630000,2,3,1
4631000,1,2,0
4632000,1,3,0
4633000,3,4,0
4634000,1,2,0
4635000,2,3,1
4636000,1,4,0
4637000,1,2,0
4638000,1,4,0
4639000,1,3,0
4640000,1,3,0
4641000,1,4,0
4642000,2,3,0
4643000,2,3,0
4644000,2,4,0
4645000,3,4,0
4646000,1,4,0
4647000,1,3,0
4648000,1,3,0
4649000,2,4,0
4650000,1,2,1
4651000,2,3,1
4652000,2,3,0
4653000,3,4,0
4654000,1,3,0
4655000,1,2,1
4656000,2,3,0
4657000,1,2,1
4658000,2,4,0
4659000,3,4,0
4660000,1,3,0
4661000,1,2,0
4662000,2,3,0
4663000,1,2,1
4664000,1,3,0
4665000,1,4,0
4666000,2,4,0
4667000,1,3,0
4668000,1,3,0
4669000,2,3,1
4670000,1,4,0
4671000,3,4,0
4672000,2,3,1
4673000,1,2,0
4674000,1,4,0
4675000,3,4,0
4676000,1,2,0
4677000,2,3,0
4678000,1,4,0
4679000,1,2,1
4680000,2,4,0
4681000,1,4,0
4682000,3,4,0
4683000,2,3,0
4684000,1,3,0
4685000,1,3,0
4686000,1,3,0
4687000,3,4,1
4688000,1,4,0
4689000,2,4,0
4690000,3,4,1
4691000,1,2,1
4692000,1,3,0
4693000,3,4,0
4694000,1,2,1
4695000,2,4,0
4696000,1,2,1
4697000,1,3,1
4698000,1,3,1
4699000,2,4,0
4700000,2,3,1
4701000,3,4,0
4702000,2,4,0
4703000,1,2,0
4704000,2,4,0
4705000,2,3,1
4706000,2,3,0
4707000,2,4,0
4708000,3,4,1
4709000,2,3,1
4710000,2,4,1
4711000,3,4,0
4712000,2,4,1
4713000,2,4,0
4714000,3,4,1
4715000,1,2,1
4716000,2,4,0
4717000,1,4,0
4718000,1,3,1
4719000,2,4,0
4720000,1,3,0
4721000,2,4,0
4722000,2,3,1
4723000,1,4,0
4724000,3,4,0
4725000,2,3,1
4726000,3,4,1
4727000,1,3,0
4728000,2,3,0
4729000,1,4,0
4730000,2,4,0
4731000,1,3,0
4732000,3,4,0
4733000,2,3,1
4734000,1,2,1
4735000,2,3,1
4736000,1,2,0
4737000,1,4,0
4738000,2,4,0
4739000,1,4,0
4740000,3,4,0
4741000,1,2,0
4742000,1,3,0
4743000,2,4,0
4744000,3,4,0
4745000,1,3,0
4746000,1,2,1
4747000,3,4,0
4748000,3,4,0
4749000,1,2,1
4750000,3,4,0
4751000,1,2,0
4752000,2,4,0
4753000,2,3,0
4754000,2,3,0
4755000,2,4,0
4756000,2,3,0
4757000,1,4,0
4758000,1,3,0
4759000,3,4,1
4760000,3,4,1
4761000,1,3,0
4762000,1,4,0
4763000,1,2,1
4764000,3,4,0
4765000,3,4,0
4766000,1,3,0
4767000,1,2,0
4768000,2,4,0
4769000,2,4,0
4770000,2,3,1
4771000,1,2,0
4772000,2,4,0
4773000,1,3,0
4774000,1,2,0
4775000,2,3,1
4776000,1,3,1
4777000,1,3,1
4778000,1,2,0
4779000,2,3,0
4780000,1,3,0
4781000,3,4,1
4782000,3,4,1
4783000,2,4,0
4784000,2,4,0
4785000,1,2,0
4786000,3,4,0
4787000,1,2,0
4788000,2,4,0
4789000,3,4,0
4790000,1,2,1
4791000,3,4,0
4792000,3,4,1
4793000,2,3,0
4794000,1,3,0
4795000,3,4,1
4796000,1,2,0
4797000,1,4,0
4798000,2,4,0
4799000,2,3,1
4800000,1,3,0
4801000,1,4,0
4802000,1,2,1
4803000,2,4,0
4804000,2,3,0
4805000,3,4,0
4806000,1,3,0
4807000,1,3,0
4808000,1,2,0
4809000,1,3,0
4810000,2,3,1
4811000,2,4,0
4812000,2,3,1
4813000,1,3,0
4814000,1,4,0
4815000,1,2,0
4816000,1,3,0
4817000,1,2,1
4818000,3,4,0
4819000,2,3,0
4820000,1,2,1
4821000,1,3,0
4822000,1,4,0
4823000,1,4,0
4824000,1,2,0
4825000,3,4,0
4826000,1,2,0
4827000,1,2,0
4828000,1,2,0
4829000,2,4,0
4830000,2,4,0
4831000,1,2,0
4832000,1,3,0
4833000,2,4,0
4834000,1,3,0
4835000,2,4,0
4836000,1,4,0
4837000,1,2,0
4838000,2,3,0
4839000,2,4,0
4840000,3,4,0
4841000,2,3,0
4842000,3,4,0
4843000,1,4,0
4844000,3,4,0
4845000,1,3,0
4846000,2,4,0
4847000,1,3,0
4848000,3,4,0
4849000,1,2,0
4850000,1,4,0
4851000,1,2,0
4852000,1,3,0
4853000,3,4,0
4854000,2,4,0
4855000,1,2,1
4856000,1,3,0
4857000,1,4,0
4858000,1,4,0
4859000,1,2,0
4860000,3,4,0
4861000,2,4,0
4862000,2,3,0
4863000,1,2,0
4864000,1,2,0
4865000,2,3,0
4866000,2,4,0
4867000,2,3,0
4868000,1,4,0
4869000,2,4,0
4870000,3,4,0
4871000,1,2,1
4872000,2,4,0
4873000,1,3,0
4874000,1,3,0
4875000,1,4,0
4876000,1,3,0
4877000,3,4,0
4878000,2,3,0
4879000,1,3,0
4880000,2,3,1
4881000,3,4,0
4882000,3,4,0
4883000,3,4,0
4884000,2,3,1
4885000,2,4,0
4886000,1,4,0
4887000,2,3,1
4888000,3,4,0
4889000,2,4,0
4890000,1,2,0
4891000,2,3,1
4892000,1,3,1
4893000,3,4,0
4894000,2,3,1
4895000,2,4,0
4896000,2,4,0
4897000,1,4,0
4898000,1,2,1
4899000,2,3,1
4900000,1,4,0
4901000,1,2,0
4902000,1,3,0
4903000,3,4,0
4904000,3,4,0
4905000,1,3,0
4906000,3,4,0
4907000,2,4,0
4908000,3,4,0
4909000,2,3,0
4910000,1,3,0
4911000,3,4,0
4912000,2,3,0
4913000,1,4,0
4914000,2,4,0
4915000,1,4,0
4916000,2,3,0
4917000,3,4,0
4918000,2,3,0
4919000,2,4,0
4920000,1,4,0
4921000,1,2,1
4922000,2,3,0
4923000,1,4,0
4924000,2,3,0
4925000,3,4,0
4926000,3,4,0
4927000,2,4,0
4928000,1,3,0
4929000,2,4,0
4930000,2,3,0
4931000,3,4,0
4932000,2,3,1
4933000,2,4,0
4934000,2,3,0
4935000,2,3,1
4936000,2,3,0
4937000,2,3,1
4938000,1,2,0
4939000,3,4,0
4940000,2,4,0
4941000,1,2,1
4942000,1,4,0
4943000,1,2,1
4944000,1,4,0
4945000,2,3,1
4946000,1,2,1
4947000,3,4,0
4948000,2,3,1
4949000,1,3,1
4950000,3,4,0
4951000,3,4,0
4952000,2,3,1
4953000,1,3,1
4954000,1,4,0
4955000,1,3,0
4956000,2,3,1
4957000,2,4,0
4958000,1,3,0
4959000,1,2,0
4960000,3,4,0
4961000,1,4,0
4962000,1,3,0
4963000,2,3,1
4964000,2,4,0
4965000,2,4,0
4966000,1,3,0
4967000,1,3,0
4968000,1,4,0
4969000,1,3,1
4970000,2,4,0
4971000,1,2,0
4972000,1,4,0
4973000,1,4,0
4974000,1,3,1
4975000,2,4,0
4976000,3,4,0
4977000,1,3,0
4978000,3,4,1
4979000,1,4,0
4980000,2,4,0
4981000,1,4,1
4982000,2,4,0
4983000,1,4,0
4984000,1,4,0
4985000,1,2,1
4986000,2,3,0
4987000,1,4,0
4988000,2,3,0
4989000,3,4,0
4990000,2,4,0
4991000,3,4,0
4992000,2,4,0
4993000,3,4,0
4994000,1,2,1
4995000,1,4,0
4996000,1,2,1
4997000,1,4,0
4998000,1,2,1
4999000,1,3,0
5000000,1,3,0
5001000,1,2,1
5002000,2,3,0
5003000,2,4,0
5004000,1,2,0
5005000,2,3,0
5006000,2,3,0
5007000,1,4,0
5008000,2,4,0
5009000,2,3,0
5010000,2,3,0
5011000,1,2,1
5012000,2,3,1
5013000,3,4,0
5014000,1,4,0
5015000,1,4,0
5016000,3,4,0
5017000,3,4,0
5018000,3,4,1
5019000,2,4,1
5020000,2,3,0
5021000,1,3,0
5022000,2,4,1
5023000,1,4,0
5024000,2,3,1
5025000,2,4,0
5026000,2,4,0
5027000,2,3,1
5028000,2,4,0
5029000,3,4,0
5030000,1,3,1
5031000,1,4,0
5032000,1,4,0
5033000,1,3,0
5034000,3,4,0
5035000,1,4,0
5036000,1,3,0
5037000,1,4,0
5038000,1,3,0
5039000,2,4,0
5040000,1,2,0
5041000,3,4,1
5042000,1,2,0
5043000,2,3,0
5044000,2,3,0
5045000,1,2,1
5046000,2,3,0
5047000,1,3,1
5048000,1,3,1
5049000,1,4,0
5050000,3,4,1
5051000,3,4,1
5052000,1,2,1
5053000,1,2,1
5054000,3,4,1
5055000,2,3,0
5056000,1,2,1
5057000,2,4,0
5058000,3,4,0
5059000,1,2,1
5060000,1,4,0
5061000,3,4,1
5062000,3,4,1
5063000,3,4,1
5064000,3,4,1
5065000,2,4,0
5066000,1,4,0
5067000,1,3,0
5068000,2,4,0
5069000,2,4,0
5070000,1,4,0
5071000,3,4,1
5072000,1,4,0
5073000,1,4,0
5074000,1,3,0
5075000,1,3,0
5076000,1,2,1
5077000,1,4,0
5078000,3,4,0
5079000,2,4,0
5080000,1,2,1
5081000,2,4,0
5082000,1,3,0
5083000,1,2,1
5084000,2,3,0
5085000,2,3,0
5086000,2,4,0
5087000,1,4,0
5088000,3,4,0
5089000,1,4,0
5090000,1,4,0
5091000,1,4,0
5092000,2,4,0
5093000,1,3,0
5094000,2,3,0
5095000,2,3,0
5096000,1,3,0
5097000,1,4,0
5098000,1,4,0
5099000,2,3,1
5100000,1,4,0
5101000,1,4,0
5102000,2,3,1
5103000,1,2,0
5104000,1,4,0
5105000,3,4,1
5106000,2,3,0
5107000,2,4,0
5108000,3,4,0
5109000,3,4,0
5110000,1,3,0
5111000,3,4,0
5112000,2,3,0
5113000,1,4,0
5114000,1,3,0
5115000,2,4,0
5116000,3,4,0
5117000,1,2,1
5118000,1,3,1
5119000,1,2,1
5120000,2,4,0
5121000,1,3,0
5122000,1,2,0
5123000,2,4,0
5124000,1,3,0
5125000,2,3,1
5126000,1,2,0
5127000,2,3,1
5128000,2,3,1
5129000,2,3,1
5130000,1,2,0
5131000,1,2,0
5132000,3,4,0
5133000,3,4,0
5134000,1,4,0
5135000,1,3,0
5136000,1,4,0
5137000,3,4,0
5138000,1,3,0
5139000,1,2,0
5140000,1,3,0
5141000,1,4,0
5142000,1,4,0
5143000,2,3,0
5144000,1,2,0
5145000,1,3,0
5146000,1,2,1
5147000,2,3,1
5148000,1,2,1
5149000,3,4,1
5150000,1,4,0
5151000,3,4,1
5152000,2,3,1
5153000,1,3,1
5154000,2,3,0
5155000,1,4,0
5156000,2,3,0
5157000,1,3,1
5158000,2,3,1
5159000,1,4,0
5160000,1,2,0
5161000,1,3,1
5162000,2,4,0
5163000,3,4,1
5164000,1,3,0
5165000,1,4,0
5166000,1,2,0
5167000,2,3,0
5168000,2,4,0
5169000,1,2,0
5170000,3,4,0
5171000,1,3,0
5172000,1,4,0
5173000,1,2,1
5174000,1,2,1
5175000,2,3,0
5176000,2,3,1
5177000,2,3,1
5178000,1,2,0
5179000,1,3,0
5180000,1,4,0
5181000,1,2,0
5182000,1,4,0
5183000,1,4,0
5184000,1,2,0
5185000,2,4,0
5186000,2,4,0
5187000,1,2,0
5188000,2,4,0
5189000,3,4,0
5190000,1,2,0
5191000,1,2,0
5192000,2,4,0
5193000,2,3,1
5194000,2,3,1
5195000,1,2,0
5196000,1,2,1
5197000,2,3,0
5198000,1,2,1
5199000,1,2,1
5200000,3,4,0
5201000,2,3,0
5202000,1,4,0
5203000,1,4,0
5204000,1,2,1
5205000,1,2,0
5206000,1,2,0
5207000,2,3,0
5208000,1,2,0
5209000,1,2,1
5210000,1,3,1
5211000,3,4,0
5212000,2,3,0
5213000,1,4,0
5214000,1,2,1
5215000,1,3,0
5216000,1,4,0
5217000,1,3,0
5218000,1,4,0
5219000,3,4,0
5220000,3,4,0
5221000,2,3,0
5222000,3,4,0
5223000,3,4,0
5224000,1,4,0
5225000,1,4,0
5226000,1,2,0
5227000,1,4,0
5228000,2,4,0
5229000,2,4,0
5230000,1,4,0
5231000,1,3,0
5232000,1,2,1
5233000,2,4,0
5234000,1,4,0
5235000,3,4,1
5236000,1,4,0
5237000,1,3,0
5238000,1,3,0
5239000,2,3,0
5240000,1,4,0
5241000,3,4,0
5242000,1,3,0
5243000,2,3,0
5244000,3,4,1
5245000,1,4,0
5246000,1,4,0
5247000,1,2,1
5248000,1,3,0
5249000,1,4,0
5250000,2,4,0
5251000,2,3,1
5252000,1,2,1
5253000,1,4,0
5254000,2,4,0
5255000,1,2,1
5256000,1,4,0
5257000,1,4,0
5258000,2,4,0
5259000,1,3,0
5260000,3,4,0
5261000,3,4,0
5262000,1,2,1
5263000,2,4,0
5264000,1,3,0
5265000,2,3,0
5266000,1,3,0
5267000,2,3,0
5268000,2,3,0
5269000,1,4,0
5270000,2,3,0
5271000,1,4,0
5272000,2,3,0
5273000,2,3,0
5274000,1,3,0
5275000,3,4,0
5276000,3,4,0
5277000,3,4,0
5278000,1,3,0
5279000,1,2,1
5280000,1,3,0
5281000,1,2,1
5282000,1,4,0
5283000,1,4,0
5284000,1,3,0
5285000,1,3,0
5286000,3,4,0
5287000,3,4,0
5288000,2,4,0
5289000,2,4,0
5290000,2,3,1
5291000,1,3,0
5292000,2,3,1
5293000,1,3,0
5294000,2,4,0
5295000,3,4,0
5296000,2,3,1
5297000,3,4,0
5298000,2,3,1
5299000,3,4,0
5300000,1,3,0
5301000,3,4,0
5302000,1,3,0
5303000,2,4,0
5304000,2,4,0
5305000,2,3,0
5306000,2,3,0
5307000,2,3,0
5308000,2,3,0
5309000,1,4,0
5310000,1,2,1
5311000,2,4,0
5312000,1,2,1
5313000,2,3,1
5314000,3,4,1
5315000,2,4,0
5316000,2,4,0
5317000,1,4,0
5318000,1,3,0
5319000,1,4,0
5320000,1,2,0
5321000,3,4,0
5322000,2,3,1
5323000,2,4,0
5324000,2,3,1
5325000,1,4,0
5326000,2,3,1
5327000,1,3,0
5328000,2,3,0
5329000,1,3,0
5330000,1,2,1
5331000,1,2,1
5332000,1,2,1
5333000,2,3,0
5334000,3,4,1
5335000,2,4,0
5336000,3,4,0
5337000,1,2,1
5338000,1,3,0
5339000,2,3,0
5340000,3,4,0
5341000,2,4,0
5342000,1,4,0
5343000,2,4,0
5344000,1,2,1
5345000,3,4,0
5346000,1,4,0
5347000,1,3,0
5348000,3,4,0
5349000,3,4,0
5350000,3,4,0
5351000,1,4,0
5352000,1,2,0
5353000,3,4,0
5354000,1,2,0
5355000,1,3,0
5356000,2,4,0
5357000,1,2,0
5358000,1,3,0
5359000,2,3,1
5360000,1,2,0
5361000,3,4,0
5362000,1,3,0
5363000,3,4,0
5364000,2,3,1
5365000,3,4,0
5366000,2,3,1
5367000,2,4,0
5368000,1,2,1
5369000,1,2,0
5370000,1,3,0
5371000,3,4,0
5372000,1,3,0
5373000,1,3,0
5374000,3,4,0
5375000,1,2,1
5376000,1,2,0
5377000,1,3,0
5378000,2,3,0
5379000,2,3,1
5380000,3,4,0
5381000,2,4,0
5382000,1,2,0
5383000,2,3,1
5384000,1,4,0
5385000,1,2,1
5386000,1,3,0
5387000,1,4,0
5388000,1,4,0
5389000,2,3,1
5390000,1,4,0
5391000,3,4,0
5392000,2,4,0
5393000,2,4,0
5394000,1,3,0
5395000,1,4,0
5396000,1,3,0
5397000,1,3,0
5398000,1,3,0
5399000,2,3,1
5400000,1,2,1
5401000,3,4,0
5402000,2,3,0
5403000,3,4,0
5404000,1,4,0
5405000,2,3,0
5406000,3,4,0
5407000,2,4,0
5408000,2,4,0
5409000,2,4,0
5410000,1,3,0
5411000,1,4,0
5412000,1,2,0
5413000,2,3,0
5414000,1,4,0
5415000,1,4,0
5416000,1,2,1
5417000,1,4,0
5418000,2,3,0
5419000,2,3,1
5420000,2,3,1
5421000,3,4,0
5422000,2,3,1
5423000,1,2,0
5424000,1,4,0
5425000,2,3,1
5426000,1,2,1
5427000,1,4,0
5428000,1,3,0
5429000,1,4,0
5430000,2,3,0
5431000,1,3,0
5432000,1,2,1
5433000,1,3,0
5434000,3,4,0
5435000,1,4,0
5436000,1,3,0
5437000,2,3,0
5438000,1,2,0
5439000,1,4,0
5440000,3,4,1
5441000,1,2,1
5442000,1,2,1
5443000,2,3,0
5444000,1,4,0
5445000,1,4,0
5446000,2,4,0
5447000,3,4,1
5448000,1,4,0
5449000,1,3,0
5450000,2,4,0
5451000,1,2,0
5452000,1,3,0
5453000,2,3,0
5454000,1,4,0
5455000,1,4,0
5456000,1,3,0
5457000,1,4,0
5458000,1,4,0
5459000,2,4,0
5460000,1,2,0
5461000,1,4,0
5462000,1,2,0
5463000,2,3,0
5464000,1,4,0
5465000,1,4,0
5466000,2,4,0
5467000,1,2,0
5468000,3,4,1
5469000,2,4,0
5470000,2,4,0
5471000,1,4,0
5472000,1,4,0
5473000,2,3,1
5474000,2,3,1
5475000,1,2,0
5476000,1,4,0
5477000,2,4,0
5478000,3,4,1
5479000,3,4,1
5480000,1,4,0
5481000,2,4,0
5482000,1,2,0
5483000,1,2,1
5484000,1,4,0
5485000,1,4,0
5486000,1,3,0
5487000,3,4,0
5488000,1,4,0
5489000,3,4,0
5490000,1,2,1
5491000,1,4,0
5492000,2,3,0
5493000,3,4,0
5494000,2,4,0
5495000,2,3,0
5496000,1,4,0
5497000,1,3,0
5498000,1,3,0
5499000,1,2,1
5500000,2,3,1
5501000,1,4,0
5502000,2,3,0
5503000,2,3,1
5504000,2,4,0
5505000,3,4,0
5506000,1,2,0
5507000,2,4,0
5508000,1,3,1
5509000,2,3,0
5510000,2,3,0
5511000,2,3,0
5512000,1,2,1
5513000,2,4,0
5514000,1,3,0
5515000,1,4,0
5516000,3,4,0
5517000,2,4,0
5518000,1,3,0
5519000,3,4,0
5520000,3,4,0
5521000,1,3,0
5522000,2,3,0
5523000,2,4,0
5524000,3,4,0
5525000,2,4,0
5526000,1,2,0
5527000,1,2,0
5528000,2,3,0
5529000,1,3,0
5530000,1,2,1
5531000,1,2,1
5532000,1,4,0
5533000,1,4,0
5534000,2,3,1
5535000,2,4,0
5536000,3,4,0
5537000,2,3,1
5538000,1,2,0
5539000,2,4,0
5540000,1,3,0
5541000,2,4,0
5542000,1,4,0
5543000,1,3,0
5544000,1,4,0
5545000,2,3,0
5546000,1,4,0
5547000,1,2,1
5548000,1,4,0
5549000,1,2,1
5550000,1,2,0
5551000,2,4,0
5552000,2,3,0
5553000,1,3,0
5554000,3,4,0
5555000,2,3,1
5556000,1,3,0
5557000,2,4,0
5558000,2,4,0
5559000,1,3,0
5560000,3,4,0
5561000,3,4,0
5562000,1,4,0
5563000,1,4,0
5564000,2,3,1
5565000,1,3,0
5566000,2,4,0
5567000,1,2,0
5568000,2,3,1
5569000,1,2,0
5570000,1,3,0
5571000,1,3,0
5572000,1,4,0
5573000,1,4,0
5574000,1,2,1
5575000,2,4,0
5576000,2,3,0
5577000,2,4,0
5578000,2,4,0
5579000,1,2,0
5580000,1,2,1
5581000,2,4,0
5582000,1,2,1
5583000,1,4,0
5584000,1,4,0
5585000,2,4,0
5586000,3,4,0
5587000,1,3,0
5588000,1,2,0
5589000,1,2,1
5590000,2,4,0
5591000,1,3,0
5592000,1,3,0
5593000,1,3,0
5594000,1,2,0
5595000,2,3,0
5596000,1,3,0
5597000,1,2,0
5598000,2,3,0
5599000,2,3,1
5600000,1,2,1
5601000,1,2,1
5602000,3,4,0
5603000,2,4,0
5604000,2,4,0
5605000,2,4,0
5606000,1,2,1
5607000,2,3,0
5608000,3,4,0
5609000,2,4,0
5610000,3,4,0
5611000,1,2,1
5612000,2,3,0
5613000,1,4,0
5614000,1,4,0
5615000,1,4,0
5616000,1,4,0
5617000,1,2,0
5618000,2,4,0
5619000,2,4,0
5620000,2,3,1
5621000,3,4,0
5622000,3,4,0
5623000,1,3,0
5624000,2,4,0
5625000,1,2,1
5626000,2,3,0
5627000,2,3,0
5628000,3,4,0
5629000,1,2,1
5630000,2,4,0
5631000,2,4,0
5632000,1,3,1
5633000,1,4,0
5634000,1,2,1
5635000,1,4,0
5636000,1,2,0
5637000,1,3,0
5638000,2,3,1
5639000,2,3,1
5640000,1,4,0
5641000,3,4,0
5642000,1,2,0
5643000,2,3,1
5644000,3,4,0
5645000,3,4,0
5646000,3,4,0
5647000,1,2,1
5648000,3,4,0
5649000,1,3,0
5650000,2,3,0
5651000,2,4,0
5652000,1,2,1
5653000,2,3,0
5654000,3,4,1
5655000,2,4,1
5656000,2,3,1
5657000,1,3,0
5658000,2,4,1
5659000,1,3,0
5660000,1,2,1
5661000,1,3,0
5662000,1,3,1
5663000,1,2,1
5664000,2,4,0
5665000,2,4,0
5666000,1,3,0
5667000,3,4,0
5668000,3,4,0
5669000,2,3,0
5670000,1,4,0
5671000,1,4,0
5672000,2,3,0
5673000,1,3,0
5674000,2,4,0
5675000,3,4,0
5676000,1,4,0
5677000,3,4,0
5678000,1,3,0
5679000,1,2,0
5680000,1,2,0
5681000,3,4,0
5682000,1,2,0
5683000,1,3,0
5684000,1,2,0
5685000,3,4,0
5686000,1,2,0
5687000,2,3,1
5688000,2,4,0
5689000,2,4,0
